SMILES,pIC50
COc1cc(OC)cc(C(CCNCC(F)(F)F)c2ccc3ncc(-c4cnn(C)c4)nc3c2)c1.Cl,6.65
CNC[C@](O)(c1cc(OC)cc(OC)c1)c1ccc2ncc(-c3cnn(C)c3)nc2c1.Cl,5
COc1cc(OC)cc([C@@H](NCCNC(C)C)c2ccc3ncc(-c4cnn(C)c4)nc3c2)c1.Cl,5
COc1cc(OC)cc(C(CCCN)c2ccc3ncc(-c4cnn(C)c4)nc3c2)c1.Cl,5
COc1cc(OC)c(F)c(N(CCNC(C)C)c2ccc3ncc(-c4cnn(C)c4)cc3n2)c1,8.96
COc1cc(/N=c2\ccc3ncc(-c4cnn(C)c4)cc3n2CCNC(C)C)c(F)c(OC)c1,8.57
COc1cc(OC)c(F)c(N(CCOC(C)C)c2ccc3ncc(-c4cnn(C)c4)cc3n2)c1F,8.81
COc1cc(OC)c(F)c(N(C[C@H]2CCC(=O)N2)c2ccc3ncc(-c4cnn(C)c4)cc3n2)c1,8.84
COc1cc(OC)cc(N(Cc2cn(S(=O)(=O)N(C)C)cn2)c2ccc3ncc(-c4cnn(C)c4)cc3n2)c1,8.37
COc1cc(OC)cc(N(CCN(CCNC(C)C)C(C)C)c2ccc3ncc(-c4cnn(C)c4)cc3n2)c1,8.7
COc1cc(OC)cc(N(Cc2ncc[nH]2)c2ccc3ncc(-c4cnn(C)c4)cc3n2)c1,9.3
COc1cc(OC)c(F)c(N(Cc2ncccn2)c2ccc3ncc(-c4cnn(C)c4)cc3n2)c1F,7.77
COc1cc(OC)c(F)c(N(CCCO)c2ccc3ncc(-c4cnn(C)c4)cc3n2)c1F,8.31
CC(C)NCCn1/c(=N/c2c(F)cccc2F)ccc2ncc(-c3cnn(C)c3)cc21,7.41
COc1cc(OC)cc(N(CCNC(C)C)c2ccc3ncc(-c4cnn(C(C)C)c4)cc3n2)c1,8.72
COc1cc(OC)cc(N(CCO)c2ccc3ncc(-c4cnn(C)c4)c(Cl)c3n2)c1,9.14
COc1cc(OC)cc(N(Cc2ncc[nH]2)c2ccc3ncc(-c4cnn(C)c4)c(Cl)c3n2)c1,9.35
COc1cc(OC)cc(N(Cc2ncc[nH]2)c2cc3cc(-c4cnn(C)c4)cnc3cn2)c1,6.64
COc1cc(OC)cc(N(Cc2nccn2S(=O)(=O)N(C)C)c2cc3cc(-c4cnn(C)c4)cnc3cn2)c1,6.86
CNC(=O)c1cc(-c2cnc3ccc(N(CCCNCC(F)(F)F)c4cc(OC)cc(OC)c4)cc3n2)ccn1,7.08
COc1cc(OC)cc(N(CCCO)c2ccc3ncc(-c4ccc(N5CCNCC5)nc4)nc3c2)c1.O=C(O)C(F)(F)F,8.61
COc1cc(OC)cc(N(CCO)c2ccc3ncc(-c4cccnc4)nc3c2)c1,8
COc1cc(OC)cc(N(CCNC(C)C)c2ccc3ncc(-c4cccnc4)nc3c2)c1.Cl,8.56
COc1cc(OC)cc(N(CCCO)c2ccc3ncc(-c4ccnc(N)c4)nc3c2)c1,8.51
COc1cc(OC)cc(N(CCNC(C)C)c2ccc3ncc(-c4ccn(C)c4)nc3c2)c1.Cl,9.34
COc1cc(OC)cc(N(CCCNCC(F)(F)F)c2ccc3ncc(-c4ccn(C)c4)nc3c2)c1.Cl,8.16
COc1cc(OC)cc(N(CCCNCC(=O)O)c2ccc3ncc(-c4ccnc(C(=O)NCCCCN)c4)nc3c2)c1.O=C(O)C(F)(F)F,7.76
COc1cc(OC)cc(N(CCCO)c2ccc3ncc(-c4ccnc(C(=O)N5CCOCC5)c4)nc3c2)c1,7.8
COc1cc(OC)cc(N(CCCO)c2ccc3ncc(-c4ccnc(-c5ccnc(Cl)c5)c4)nc3c2)c1,6.96
COc1cc(OC)cc(N(CCCO)c2ccc3ncc(-c4ccncc4C#N)nc3c2)c1,7.55
COc1cc(OC)cc(N(CCCNCC(F)(F)F)c2ccc3ncc(-c4ccnc(Cl)c4)nc3c2)c1,6.94
COc1cc(OC)cc(N(CCNC(C)C)c2ccc3ncc(-c4ccnc(C(=O)NCCCN)c4)nc3c2)c1.Cl,8.7
COc1cc(OC)cc(N(CCCNCC(F)(F)F)c2ccc3ncc(-c4ccnc(C(=O)NCCCN)c4)nc3c2)c1,7.44
COc1cc(OC)cc(N(CCCO)c2ccc3ncc(-c4cccnc4F)nc3c2)c1,7.22
COc1cc(OC)cc(N(CCO)c2ccc3ncc(-n4cnc(CO)c4)nc3c2)c1,7.82
COc1cc(OC)cc(N(CCNC(C)C)c2ccc3ncc(NCC4CCNCC4)nc3c2)c1.Cl,8.23
COc1cc(OC)cc(N(CCN2CCOCC2)c2ccc3ncc(-c4ccc(NC(=O)N5CCOCC5)nc4)nc3c2)c1,7.92
COc1cc(OC)cc(N(CCN2CCN(C(C)=O)CC2)c2ccc3ncc(-c4ccc(N)nc4)nc3c2)c1,7.59
CO/N=C(\C)c1cnc2ccc(N(CCO)c3cc(OC)cc(OC)c3)cc2n1,7.26
COC(=O)[C@@H]1CCCN1c1cnc2ccc(N(CCO)c3cc(OC)cc(OC)c3)cc2n1.Cl,6.97
COc1cc(OC)cc(N(CCNC(C)C)c2ccc3ncc(C(=O)N4CCCCC4)nc3c2)c1.Cl,6.64
COCC(O)CN(c1cc(OC)cc(OC)c1)c1ccc2ncc(-c3cccnc3)nc2c1,7.9
COc1cc(OC)cc(N(CCO)c2ccc3ncc(C4CCN(C(=O)OC(C)(C)C)CC4)nc3c2)c1,6.5
COc1cc(OC)cc(N(CC(OC(C)=O)C(F)(F)F)c2ccc3ncc(-c4cccnc4)nc3c2)c1,6.96
COc1cc(OC)cc(N(CC2CC2)c2ccc3ncc(N4CCN(CCO)CC4)nc3c2)c1.Cl,6.5
COc1cc(OC)cc(N(CCO)c2ccc3ncc(-c4cnn(C)c4)cc3c2)c1,7.86
COc1cc(OC)cc(N(CC#Cc2ncccc2OC)c2ccc3ncc(-c4cnn(C)c4)cc3c2)c1,7.08
COc1cc(OC)cc(N(CCCN2CCCO2)c2ccc3ncc(-c4cnn(C)c4)cc3c2)c1,7.96
COc1cc(OC)cc(N(C[C@@H]2CCC(=O)N2)c2ccc3ncc(-c4cnn(C)c4)cc3c2)c1,8.24
COc1cc(OC)cc(N(CCO)c2ccc3ncc(-c4ccccc4)cc3c2)c1,7.16
COc1cc(OC)cc(N(CCNC(C)C)c2ccc3ncc(-c4ccccc4)cc3c2)c1.Cl,8.56
COc1cc(OC)cc(N(Cc2ncc[nH]2)c2ccc3ncc(-c4ccn(C)c4)cc3c2)c1,8.53
COc1cc(OC)cc(C(CCNC(C)C)c2ccc3ncc(-c4cnn(C)c4)cc3c2)c1.Cl,7.63
COc1cc(OC)cc(/C(=C/C#N)c2ccc3ncc(-c4cnn(C)c4)cc3c2)c1,7.27
COc1cc(OC)cc(N(CC(N)=O)c2ccc3ncc(-c4cnn(C)c4)cc3c2)c1,6.73
COc1cc(OC)cc([C@H](CCO)c2ccc3ncc(-c4cnn(C)c4)cc3c2)c1,6
COc1cc(OC)c(F)c(N(CCO)c2ccc3ncc(-c4cnn(C)c4)nc3n2)c1F,7.6
COc1cc(OC)cc(N(CCO)c2ccc3ncc(-c4cnn(C)c4)nc3n2)c1,8.7
COc1cc(OC)c(F)c(N(C[C@@H]2CCC(=O)N2)c2ccc3ncc(-c4cnn(C)c4)cc3n2)c1F,9.01
CNCCN(c1ccc2ncc(-c3cnn(C)c3)cc2n1)c1c(F)c(OC)cc(OC)c1F,9.04
COc1cc(OC)cc(N(Cc2nnc[nH]2)c2ccc3ncc(-c4cnn(C)c4)cc3n2)c1,8.84
COc1cc(OC)c(F)c(N(Cc2nnc[nH]2)c2ccc3ncc(-c4cnn(C)c4)cc3n2)c1F,8.68
COc1cc(OC)c(F)c(N(CC2CCCO2)c2ccc3ncc(-c4cnn(C)c4)cc3n2)c1,8.3
COc1cc(OC)c(F)c(N(Cc2nccn2S(=O)(=O)N(C)C)c2cc3cc(-c4cnn(C)c4)cnc3cn2)c1F,7.84
CNCCN(c1cc2cc(-c3cnn(C)c3)cnc2cn1)c1cc(OC)cc(OC)c1F,7.26
COc1cc(OC)c(F)c(N(Cc2ccn(S(=O)(=O)N(C)C)n2)c2ccc3ncc(-c4cnn(C)c4)cc3n2)c1,8.67
COc1cc(OC)cc(N(Cc2ncc[nH]2)c2ccc3ncc(-c4ccncc4)cc3n2)c1,9.07
COc1cc(OC)cc(N(CCO)c2ccc3ncc(-c4ccncc4)cc3n2)c1,8.45
COc1cc(OC)cc(N(Cc2nccn2S(=O)(=O)N(C)C)c2ccc3ncc(-c4cccnc4)cc3n2)c1,8.51
COc1cc(OC)cc(N(Cc2ncc[nH]2)c2ccc3ncc(-c4cccnc4)cc3n2)c1,8.87
COc1cc(OC)cc(N(CC2CC2)c2ccc3ncc(-n4nccc4C)nc3c2)c1,6
COc1cc(OC)cc(N(CC2CC2)c2ccc3ncc(-c4ccc(N)nc4)nc3c2)c1,7.27
COc1cc(OC)cc(N(CC2CC2)c2ccc3ncc(NC(=O)c4ccc(F)cc4)nc3c2)c1,5.62
COc1cc(OC)cc(N(CC2CC2)c2ccc3ncc(C(=O)NCCN4CCOCC4)nc3c2)c1,6.44
COc1cc(OC)cc(N(CC2CC2)c2ccc3ncc(C(=O)NCc4ccc(F)cc4)nc3c2)c1,6
COc1cc(OC)cc(N(CC2CC2)c2ccc3ncc(-c4cnn(C)n4)nc3c2)c1,6.49
COc1cc(OC)cc(N(CC2CC2)c2ccc3ncc(-c4cnnn4C)nc3c2)c1,6.27
COc1cc(OC)cc(N(CC2CC2)c2ccc3ncc(-c4nccn4C)nc3c2)c1,6.24
COc1cc(OC)cc(N(CC2CC2)c2ccc3ncc(-c4nnn[nH]4)nc3c2)c1,7.24
CCOC(=O)c1ncn(-c2cnc3ccc(N(CC4CC4)c4cc(OC)cc(OC)c4)cc3n2)c1C,6
COc1cc(OC)cc(N(CC2CC2)c2ccc3ncc(-c4ocnc4C)nc3c2)c1,6.41
COc1cc(OC)cc(N(CCO)c2ccc3ncc(-c4ccc(N)nc4)nc3c2)c1,8.265
CNC(=O)OCCN(c1cc(OC)cc(OC)c1)c1ccc2ncc(-c3ccc(NC(=O)OC(C)(C)C)nc3)nc2c1,6.4
CNC(=O)c1cc(-c2cnc3ccc(N(CCN4CCC[C@H]4CO)c4cc(OC)cc(OC)c4)cc3n2)ccn1,7.79
COc1cc(OC)cc(N(CC2CC2)c2ccc3ncc(N4CCOCC4)nc3c2)c1,6.27
COc1cc(OC)cc(N(CC2CC2)c2ccc3ncc(N4CCN(C)CC4)nc3c2)c1,6.36
COc1cc(OC)cc(N(CC2CC2)c2ccc3ncc(C#Cc4cncn4C)nc3c2)c1,7.55
COc1cc(OC)cc(N(CC2CC2)c2ccc3ncc(-c4ccncc4)nc3c2)c1,7.28
COc1cc(OC)cc(N(CC2CC2)c2ccc3ncc(-c4nnc(C)o4)nc3c2)c1,6.52
COc1cc(OC)cc(N(CC2CC2)c2ccc3ncc(-c4c[nH]cn4)nc3c2)c1,7.5
COc1cc(OC)cc(N(CC2CO2)c2ccc3ncc(-c4ccc(N)nc4)nc3c2)c1,7.56
COc1cc(OC)cc(N(CCCO)c2ccc3ncc(-c4cccnc4)nc3c2)c1,7.73
COc1cc(OC)cc(N(CC(O)CO)c2ccc3ncc(-c4ccc(N)nc4)nc3c2)c1,8.14
COc1cc(OC)cc(N(CCCO)c2ccc3ncc(-c4ccc(F)nc4)nc3c2)c1,7.69
COc1cc(OC)cc(N(Cc2cccc(CN)n2)c2ccc3ncc(-c4ccc(N)nc4)nc3c2)c1.Cl,8.43
COc1cc(OC)cc(N(CC2CC2)c2ccc3ncc(-c4ccccc4)nc3c2)c1,6.29
COc1cc(OC)cc(N(CCO)c2ccc3ncc(-c4ccccc4)nc3c2)c1,8.05
COc1cc(OC)cc(N(CCNC(C)C)c2ccc3ncc(-c4ccccc4)nc3c2)c1.Cl,8.93
COc1cc(OC)cc(N(CC(O)C(F)(F)F)c2ccc3ncc(-c4cccnc4)nc3c2)c1,7.9
COc1cc(OC)c(F)c(N(Cc2c[nH]cn2)c2ccc3ncc(-c4ccn(C)c4)nc3n2)c1,9.44
COc1cc(OC)c(F)c(N(C[C@@H]2CCC(=O)N2)c2ccc3ncc(-c4cnn(C)c4)nc3n2)c1,8.74
COCC(O)CN(c1ccc2ncc(-c3cnn(C)c3)nc2n1)c1c(F)c(OC)cc(OC)c1F,8.76
COc1cc(OC)c(F)c(/N=c2\ccc3ncc(-c4cnn(C)c4)nc3n2CCCN2CCCC2=O)c1F,9.22
COc1cc(OC)c(F)c(N(CCN)c2ccc3ncc(-c4cnn(C)c4)nc3n2)c1F,9.09
COc1cc(OC)cc(N(Cc2nc[nH]n2)c2ccc3ncc(-c4cnn(C)c4)nc3n2)c1,8.97
COc1cc(OC)c(F)c(N(C[C@@H](O)COC(C)C)c2ccc3ncc(-c4cnn(C)c4)nc3n2)c1F,8.43
COc1cc(OC)c(F)c(N(C[C@H](O)COC(C)C)c2ccc3ncc(-c4cnn(C)c4)nc3n2)c1F,8.39
COc1cc(O)cc(N(Cc2ncc[nH]2)c2ccc3ncc(-c4cnn(C)c4)nc3n2)c1,9.47
CNCCN(c1ccc2ncc(-c3cn[nH]c3)nc2n1)c1c(F)c(OC)cc(OC)c1F,8.73
COc1cc(OC)c(F)c(N(Cc2nc[nH]c2C)c2ccc3ncc(-c4cnn(C)c4)nc3n2)c1,8.94
COc1cc(OC)c(F)c(N(C[C@H]2COC(=O)N2)c2ccc3ncc(-c4cnn(C)c4)nc3n2)c1,8.94
COc1cc(/N=c2\ccc3ncc(-c4cnn(C)c4)nc3n2Cc2ccnn2C)c(F)c(OC)c1,9.03
COc1cc(/N=c2\ccc3ncc(-c4cnn(C)c4)nc3n2C[C@@H]2COC(=O)N2)c(F)c(OC)c1,8.87
COc1cc(OC)c(F)c(N(Cc2nncn2C)c2ccc3ncc(-c4cnn(C)c4)nc3n2)c1,8.25
COc1cc(OC)c(F)c(N(Cc2nc(C)c[nH]2)c2ccc3ncc(-c4cnn(C)c4)nc3n2)c1,8.93
COc1cc(OC)cc(N(CN2CCOCC2)c2ccc3ncc(-c4cnn(C)c4)nc3n2)c1,8.17
COc1cc(OC)c(F)c(N(CCN2CCOCC2)c2ccc3ncc(-c4cnn(C)c4)nc3n2)c1,8.61
COc1cc(OC)c(F)c(N(C[C@H]2CCC(=O)N2C)c2ccc3ncc(-c4cnn(C)c4)nc3n2)c1,7.7
COc1cc(OC)c(F)c(N(CCNC2COC2)c2ccc3ncc(-c4cnn(C)c4)nc3n2)c1F,8.93
COc1cc(OC)c(F)c(N(Cc2ncco2)c2ccc3ncc(-c4cnn(C)c4)nc3n2)c1,8.75
COc1cc(OC)cc(N(Cc2nnc(N)o2)c2ccc3ncc(-c4cnn(C)c4)nc3n2)c1,8.78
COc1cc(/N=c2\ccc3ncc(-c4cnn(C)c4)nc3n2Cc2cnn(C)c2)c(F)c(OC)c1,9.39
COc1cc(OC)cc(N(Cc2ncn(CCO)n2)c2ccc3ncc(-c4cnn(C)c4)nc3n2)c1,8.41
COc1cc(/N=c2\ccc3ncc(-c4cnn(CC(C)(C)O)c4)nc3n2CC(C)(C)O)c(F)c(OC)c1,9.09
COc1cc(OC)c(F)c(N(Cc2ncc[nH]2)c2ccc3ncc(-c4cnn(C(CO)CCl)c4)nc3n2)c1,9.11
COc1cc(OC)c(F)c(N(Cc2nc(OC)cc(OC)n2)c2ccc3ncc(-c4cnn(C)c4)nc3n2)c1,8.38
COc1cc(OC)c(F)c(N(CCN(C2COC2)C2COC2)c2ccc3ncc(-c4cnn(C)c4)nc3n2)c1,8.65
COc1cc(OC)c(F)c(N(CCO)c2ccc3ncc(-c4cnn(CCO)c4)nc3n2)c1,9.12
COc1cc(/N=c2\ccc3ncc(-c4cnn(C)c4)nc3n2CCNC(C)=O)c(F)c(OC)c1,9.01
COc1cc(OC)c(F)c(N(CC(C)(C)O)c2ccc3ncc(-c4cnn(C)c4)nc3n2)c1,8.44
CCn1/c(=N/c2c(F)c(OC)cc(OC)c2F)ccc2ncc(-c3cnn(C)c3)nc21,9.48
CCN(c1ccc2ncc(-c3cnn(C)c3)nc2n1)c1c(F)c(OC)cc(OC)c1F,9.31
COc1cc(OC)c(F)c(N(Cc2c[nH]nn2)c2ccc3ncc(-c4cnn(C)c4)nc3n2)c1,9.26
COc1cc(OC)c(F)c(N(Cc2nnc(NCCO)o2)c2ccc3ncc(-c4cnn(C)c4)nc3n2)c1,8.15
CNCCN(c1ncc2ncc(-c3cnn(C)c3)nc2n1)c1c(F)c(OC)cc(OC)c1F,7.5
COc1cc(OC)c(F)c(N(C[C@H]2CCC(=O)N2)c2ncc3ncc(-c4cnn(C)c4)nc3n2)c1,6.8
COc1cc(OC)cc(N(C[C@H](O)C(F)(F)F)c2ccc3ncc(-c4cnn(C)c4)nc3n2)c1,9.06
CNCCN(c1ccc2ncc(-c3cnn(C)c3)nc2n1)c1c(F)c(OC)cc(OC)c1F,8.87
COc1cc(OC)cc(N(Cc2ncc[nH]2)c2ccc3ncc(-c4cnn(C)c4)nc3n2)c1.O=S(=O)([O-])[O-],9.26
COc1cc(OC)cc(N(Cc2ncc[nH]2)c2ccc3ncc(-c4cnn(C)c4)nc3n2)c1.O=C([O-])/C=C/C(=O)[O-],9.2
COc1cc(OC)cc(N(CC(C)(C)O)c2ccc3ncc(-c4cnn(C)c4)nc3c2)c1,8.22
COc1ccc(OC)c(N(CCCN2CCCC2)c2ccc3ncc(-c4cnn(C)c4)nc3c2)c1.Cl,7.47
COc1cc(O)cc(N(CC2CC2)c2ccc3ncc(-c4cnn(C)c4)nc3c2)c1,8.39
COc1cc(OC)cc(N(CCCN2CCC[C@@H]2CO)c2ccc3ncc(-c4cnn(C)c4)nc3c2)c1,9.05
CNC(=O)Cn1cc(-c2cnc3ccc(N(CCCN)c4cc(OC)cc(OC)c4)cc3n2)cn1,8.99
COc1cc(OC)cc(N(CCO)c2ccc3ncc(-c4cnn(C5CCNCC5)c4)nc3c2)c1,8.73
COc1cc(OC)cc(N(CCNC(C)C)c2ccc3ncc(-c4cnn(C5CCNCC5)c4)nc3c2)c1,9.44
CNCC(O)CN(c1cc(OC)cc(OC)c1)c1ccc2ncc(-c3cnn(C)c3)nc2c1.Cl,8.62
COc1cc(OC)c(F)c(N(Cc2ncc[nH]2)c2ccc3ncn(-c4ccccc4)c(=O)c3c2)c1F,7.8
COc1cc(OC)cc(C(=O)c2ccc3ncn(-c4cnn(C)c4)c(=O)c3c2)c1,6
COc1cccc(C(=O)c2ccc3ncn(-c4cnn(C)c4)c(=O)c3c2)c1,6
COc1cc(OC)c(F)c(N(CCNC(C)C)c2ccc3ncn(-c4cnn(C)c4)c(=O)c3c2)c1,8.1
COc1cc(OC)c(F)c(N(Cc2ncc[nH]2)c2ccc3ncn(-c4cnn(C)c4)c(=O)c3c2)c1,8.3
COc1cc(OC)c(F)c(N(CCNC(C)C)c2ccc3ncn(-c4ccccc4)c(=O)c3c2)c1F,8.2
COc1cc(OC)c(F)c(N(CCO)c2ccc3ncn(-c4ccccc4)c(=O)c3c2)c1,7.1
COc1cc(OC)cc(N(CCO)c2ccc3ncn(-c4ccccc4)c(=O)c3c2)c1,6.2
COc1cc(OC)c(Cl)c(N(CCO)c2ccc3ncn(-c4ccccc4)c(=O)c3c2)c1Cl,7.2
COc1cc(OC)c(F)c(N(CCO)c2ccc3ncn(-c4cnn(C)c4)c(=O)c3c2)c1,7.9
COc1cc(OC)c(F)c(N(CCO)c2ccc3ncn(-c4cnn(C)c4)c(=O)c3c2)c1F,8.8
COc1cc(/N=c2\ccc3ncc(-c4cnn(C)c4)nc3n2CCN2CCOCC2)cc(OC)c1.Cl,8.82
COCC(O)Cn1/c(=N/c2cc(OC)cc(OC)c2F)ccc2ncc(-c3cnn(C)c3)nc21,9.13
COc1cc(OC)cc(N(Cc2ncc[nH]2)c2ccc3ncc(N4CCOCC4)nc3n2)c1,8.79
COc1cc(OC)cc(N(Cc2ncc[nH]2)c2ccc3ncc(-c4cccnc4)nc3n2)c1,8.77
Cn1cc(-c2cnc3ccc(N(Cc4ncc[nH]4)c4c(F)c(F)cc(F)c4F)nc3n2)cn1,8.39
COc1cc(/N=c2\ccc3ncc(-c4cnn(C)c4)nc3n2CC2COC2)c(F)c(OC)c1,8.9
COc1cc(OC)c(F)c(N(CC(O)CC(F)(F)F)c2ccc3ncc(-c4cnn(C)c4)nc3n2)c1,8.82
CNCCn1/c(=N/c2c(F)c(OC)cc(OC)c2F)ccc2ncc(-c3cnn(C)c3)nc21,8.9
COc1cc(OC)cc(N(Cc2noc(C)n2)c2ccc3ncc(-c4cnn(C)c4)nc3n2)c1,8.61
COc1cc(/N=c2\ccc3ncc(-c4cnn(C)c4)nc3n2Cc2cn[nH]c2)c(F)c(OC)c1.Cl,9.26
COc1cc(OC)cc(N(Cc2ncc[nH]2)c2ccc3ncc(-c4cnn(C)c4)nc3n2)c1.O=C(O)/C=C/C(=O)O,9.2
COc1cc(OC)c(F)c(N(Cc2nccn2C)c2ccc3ncc(-c4cnn(C)c4)nc3n2)c1,8.67
CNCCn1/c(=N/c2c(F)c(OC)cc(OC)c2F)ccc2ncc(-c3cn[nH]c3)nc21.Cl,8.79
COc1cc(OC)c(Cl)c(N(Cc2ncc[nH]2)c2ccc3ncc(-c4cnn(C)c4)nc3n2)c1Cl,8.41
COc1cc(O)cc(N(Cc2ncc[nH]2)c2ccc3ncc(-c4cnn(C)c4)nc3n2)c1F,9.38
COc1ccc(Cl)c(/N=c2\ccc3ncc(-c4cnn(C)c4)nc3n2C[C@@H]2CCC(=O)N2)c1Cl,7.03
COc1cc(OC)c(F)c(N(Cc2nc[nH]n2)c2ccc3ncc(-c4cnn(C)c4)nc3n2)c1F,8.99
COCC(O)CN(c1ccc2ncc(-c3cnn(C)c3)nc2n1)c1cc(OC)cc(OC)c1F,8.87
COc1cc(/N=c2\ccc3ncc(-c4cnn(C)c4)nc3n2C[C@H]2CCC(=O)N2)c(F)c(OC)c1,8.92
COCC(O)Cn1/c(=N/c2c(F)c(OC)cc(OC)c2F)ccc2ncc(-c3cnn(C)c3)nc21,9.23
COc1cc(OC)c(F)c(N(C[C@H]2CCC(=O)N2)c2ccc3ncc(-c4cnn(C)c4)nc3n2)c1F,8.94
COc1cc(OC)c(F)c(/N=c2\ccc3ncc(-c4cnn(C)c4)nc3n2C[C@H]2CCC(=O)N2)c1F,9.26
CNCCn1/c(=N/c2c(F)cccc2F)ccc2ncc(-c3cnn(C)c3)nc21,6.31
COc1cc(OC)cc(N(Cc2ncccn2)c2ccc3ncc(-c4cnn(C)c4)nc3n2)c1,8.8
COc1cc(/N=c2\ccc3ncc(-c4cnn(C)c4)nc3n2C[C@@H]2CCC(=O)N2)c(F)c(OC)c1,8.83
COc1cc(OC)c(F)c(/N=c2\ccc3ncc(-c4cnn(C)c4)nc3n2CCNC(C)C)c1F,9
COCC(O)CN(c1cc(OC)cc(OC)c1)c1ccc2ncc(-c3cnn(C)c3)nc2n1,8.5
COc1cc(OC)c(F)c(N(Cc2cnn(C)c2)c2ccc3ncc(-c4cnn(C)c4)nc3n2)c1,9.23
COc1cc(OC)c(F)c(N(CC(C)(C)O)c2ccc3ncc(-c4cnn(C)c4)nc3n2)c1F,8.79
COc1cc(/N=c2\ccc3ncc(-c4cnn(C)c4)nc3n2CC(C)(C)O)c(F)c(OC)c1,9.22
COc1cc(OC)c(F)c(N(C[C@H]2CCC(=O)N2CCO)c2ccc3ncc(-c4cnn(C)c4)nc3n2)c1,7.95
COc1cc(OC)c(F)c(N(Cc2ncc[nH]2)c2ccc3ncc(-c4ccccc4)nc3n2)c1,9.27
COc1cc(OC)c(F)c(/N=c2\ccc3ncc(-c4cnn(C)c4)nc3n2CCN(C2COC2)C2COC2)c1F,8.99
COc1cc(OC)c(F)c(N(Cc2nn[nH]n2)c2ccc3ncc(-c4cnn(C)c4)nc3n2)c1,7.93
CNCCN(c1ccc2ncc(-c3cnn(C)c3)nc2n1)c1cc(OC)cc(OC)c1F,8.66
COCCCc1cc(Nc2nc(NCc3cc(C)no3)ncc2Br)n[nH]1,7.2
Cc1cc(CNc2ncc(Cl)c(Nc3cc(C)[nH]n3)n2)on1,7.5
Cc1cc(CNc2nccc(Nc3cc(C)[nH]n3)n2)on1,7.1
CC(C)(C)NS(=O)(=O)c1cncc(-c2ccn3nc(N)nc3c2)c1,5
Cc1cc(Nc2nc(NCc3ccccn3)ncc2Br)n[nH]1,6.7
Cc1cc(CCNc2ncc(Br)c(Nc3cc(C)[nH]n3)n2)on1,6.4
Cc1cc(Nc2nc(NCc3ncccc3C)ncc2Br)n[nH]1,7.1
CC(C)c1cc(Nc2nc(NCc3cccnc3)ncc2Br)n[nH]1,7.2
COc1cc(CCc2cc(Nc3ccnc(NCc4ccccn4)n3)n[nH]2)cc(OC)c1,8.3
CCN(CCO)CCCOc1ccc2c(Nc3cc(CC(=O)Nc4cccc(F)c4)[nH]n3)ncnc2c1,4.7
O=C(O)c1ccc(Nc2ncc3c(n2)-c2ccc(Cl)cc2C(c2c(F)cccc2F)=NC3)cc1,5.44
Cc1cc(Nc2cc(N3CCN(C)CC3)nc(Sc3ccc(NC(=O)C4CC4)cc3)n2)[nH]n1,6.03
Clc1ccc(NC2=c3ccccc3=C(Cc3ccncc3)NN2)cc1,4.7
COc1cc(OC)c(F)c(/N=c2\ccc3ncc(-c4cnn(C)c4)nc3n2CC(O)COC(C)C)c1F,8.57
CNC(=O)c1cc(F)cc(N(Cc2ncc[nH]2)c2ccc3ncc(-c4cnn(C)c4)nc3n2)c1,8.83
COc1cc(OC)c(F)c(N(C[C@H]2C[C@H](O)C(=O)N2)c2ccc3ncc(-c4cnn(C)c4)nc3n2)c1,8.79
COc1cc(/N=c2\ccc3ncc(-c4cnn(C)c4)nc3n2C[C@H]2C[C@H](O)C(=O)N2)c(F)c(OC)c1,9.11
COc1cc(OC)c(F)c(N(Cc2ncc[nH]2)c2ccc3ncc(N4CCOCC4)nc3n2)c1,9.06
COc1cc(OC)cc(N(Cc2ncc[nH]2)c2ccc3ncc(-c4cnn(C)c4)nc3n2)c1.O=P([O-])([O-])[O-],9.15
COc1cc(OC)c(F)c(N(Cc2ncc[nH]2)c2ccc3ncc(-c4cnn(C)c4)nc3n2)c1.O=P([O-])([O-])[O-],9.33
COc1cc(OC)c(F)c(N(Cc2c[nH]cn2)c2ccc3ncc(-c4cnn(C)c4)nc3n2)c1,9.44
COc1cc(OC)c(F)c(/N=c2\ccc3ncc(-c4cnn(C)c4)nc3n2CC2CCC(=O)N2)c1F,9.18
COc1cc(/N=c2\ccc3ncc(-c4cnn(C)c4)nc3n2C[C@H]2COC(=O)N2)c(F)c(OC)c1,8.9
CNCCn1/c(=N/c2c(F)c(OC)cc(OC)c2F)ccc2ncc(-c3cn[nH]c3)nc21,8.79
COc1cc(OC)cc(N(CCN2CCCC2=O)c2ccc3ncc(-c4cnn(C)c4)nc3n2)c1,7.41
COc1cc(/N=c2\ccc3ncc(-c4cnn(C)c4)nc3n2CCN2CCCC2=O)c(F)c(OC)c1,8.53
COc1cc(/N=c2\ccc3ncc(-c4cnn(C)c4)nc3n2CC2CCOC2)c(F)c(OC)c1,9.03
COc1cc(OC)cc(N(Cc2nncn2CCO)c2ccc3ncc(-c4cnn(C)c4)nc3n2)c1,7.95
COc1cc(OC)cc(N(CCO)c2ccc3ncc(-c4ccncc4)nc3n2)c1,8.37
COc1cc(O)c(F)c(N(Cc2ncc[nH]2)c2ccc3ncc(-c4cnn(C)c4)nc3n2)c1,9.13
Cn1cc(-c2cnc3ccc(C(O)c4ccccc4)cc3n2)cn1,5.82
